x,y
1987-06-14,0.00000236058396885383000
1987-07-21,0.00000218781014658383000
1987-08-27,0.00000222498639735278000
1987-10-03,0.00000245373336642507000
1987-11-09,0.00000268645381075409000
1987-12-16,0.00000271483475031951000
1988-01-22,0.00000251256664943737000
1988-02-28,0.00000226148143013956000
1988-04-05,0.00000216614718759342000
1988-05-12,0.00000227778680823261000
1988-06-18,0.00000251144331201300000
1988-07-25,0.00000274340424411854000
1988-08-31,0.00000284301152211625000
1988-10-07,0.00000276332291996007000
1988-11-13,0.00000262494405772506000
1988-12-20,0.00000261502765298676000
1989-01-26,0.00000279508143541691000
1989-03-04,0.00000306958683801395000
1989-04-10,0.00000333279491995728000
1989-05-17,0.00000358049272596861000
1989-06-23,0.00000385391937706005000
1989-07-30,0.00000411987781886516000
1989-09-05,0.00000426863016503760000
1989-10-12,0.00000423937925723830000
1989-11-18,0.00000410572198335623000
1989-12-25,0.00000401078296185189000
1990-01-31,0.00000403136103329330000
1990-03-09,0.00000411286396584905000
1990-04-16,0.00000412777074773385000
1990-05-23,0.00000400746519959105000
1990-06-29,0.00000382261048467448000
1990-08-05,0.00000370874908736138000
1990-09-11,0.00000372790424338523000
1990-10-18,0.00000386558124941085000
1990-11-24,0.00000413037299214785000
1990-12-31,0.00000453692728863979000
1991-02-06,0.00000499057940443334000
1991-03-15,0.00000529691127197228000
1991-04-21,0.00000530780271321725000
1991-05-28,0.00000503382134051420000
1991-07-04,0.00000464992588448740000
1991-08-10,0.00000438764309999583000
1991-09-16,0.00000436059136582481000
1991-10-23,0.00000449817895035273000
1991-11-29,0.00000464698997339828000
1992-01-05,0.00000468184715889512000
1992-02-11,0.00000454911619359779000
1992-03-19,0.00000430277678052252000
1992-04-25,0.00000407461418448212000
1992-06-01,0.00000392438076851369000
1992-07-08,0.00000376584077127484000
1992-08-14,0.00000351146321928975000
1992-09-20,0.00000324351114408088000
1992-10-27,0.00000316937686553879000
1992-12-03,0.00000342991533169759000
1993-01-09,0.00000397663577366063000
1993-02-15,0.00000458408956516070000
1993-03-24,0.00000497361907834837000
1993-04-30,0.00000501074048544411000
1993-06-06,0.00000482113195889017000
1993-07-13,0.00000466921027958067000
1993-08-19,0.00000470458514367608000
1993-09-26,0.00000484402681191874000
1993-11-02,0.00000488791749105859000
1993-12-09,0.00000472894177585050000
1994-01-15,0.00000444988842925717000
1994-02-21,0.00000422725306128759000
1994-03-30,0.00000416341018484974000
1994-05-06,0.00000425527380217467000
1994-06-12,0.00000450941652502145000
1994-07-19,0.00000498729370140035000
1994-08-25,0.00000568162670352388000
1994-10-01,0.00000641642163067683000
1994-11-07,0.00000693841336348656000
1994-12-14,0.00000706901458112906000
1995-01-20,0.00000675405847805821000
1995-02-26,0.00000609055987466265000
1995-04-04,0.00000536247625154728000
1995-05-11,0.00000489987532718804000
1995-06-17,0.00000481955696487884000
1995-07-24,0.00000499936494386427000
1995-08-30,0.00000533534542036094000
1995-10-06,0.00000581078936985140000
1995-11-12,0.00000637500106278305000
1995-12-19,0.00000694870802490672000
1996-01-25,0.00000747964686028198000
1996-03-02,0.00000786732044876234000
1996-04-08,0.00000793988304146376000
1996-05-15,0.00000764322334195003000
1996-06-21,0.00000715577014273175000
1996-07-28,0.00000670573179977105000
1996-09-03,0.00000636405890048171000
1996-10-10,0.00000609906333689577000
1996-11-16,0.00000595480582639915000
1996-12-23,0.00000607884792277095000
1997-01-29,0.00000656546052704306000
1997-03-08,0.00000729549802263573000
1997-04-14,0.00000795756839508049000
1997-05-21,0.00000827497540862912000
1997-06-27,0.00000824868793630042000
1997-08-03,0.00000815359611466922000
1997-09-09,0.00000825779658407419000
1997-10-16,0.00000857958610894625000
1997-11-22,0.00000896793049726524000
1997-12-29,0.00000934899029095827000
1998-02-04,0.00000977736110816054000
1998-03-13,0.00001026132940751900000
1998-04-19,0.00001063502285721730000
1998-05-26,0.00001065170312778980000
1998-07-02,0.00001019708056502740000
1998-08-08,0.00000938884271570906000
1998-09-14,0.00000849255975323708000
1998-10-21,0.00000780923198660073000
1998-11-27,0.00000762258675895920000
1999-01-03,0.00000807590189291366000
1999-02-09,0.00000895762697211281000
1999-03-18,0.00000974473208018721000
1999-04-24,0.00001009769001189250000
1999-05-31,0.00001007440563455310000
1999-07-07,0.00000990853764062836000
1999-08-13,0.00000975095063632275000
1999-09-19,0.00000968320369708705000
1999-10-26,0.00000978064712279607000
1999-12-02,0.00001003504804684740000
2000-01-08,0.00001029345786261660000
2000-02-14,0.00001035985497640300000
2000-03-22,0.00001017660515827620000
2000-04-28,0.00000991514837163392000
2000-06-04,0.00000987459353583430000
2000-07-11,0.00001023016603734300000
2000-08-18,0.00001084734788966370000
2000-09-24,0.00001139332724875190000
2000-10-31,0.00001166692685253690000
2000-12-07,0.00001176672879029790000
2001-01-13,0.00001190990676228450000
2001-02-19,0.00001216810118861850000
2001-03-28,0.00001243997248075740000
2001-05-04,0.00001261683897023850000
2001-06-10,0.00001270311414992360000
2001-07-17,0.00001280986777179380000
2001-08-23,0.00001307575654017770000
2001-09-29,0.00001354573847026560000
2001-11-05,0.00001409488782953140000
2001-12-12,0.00001454780878801590000
2002-01-18,0.00001490673498309820000
2002-02-24,0.00001538613427178560000
2002-04-02,0.00001621101165493540000
2002-05-09,0.00001744708750597280000
2002-06-15,0.00001904386072490860000
2002-07-22,0.00002101397138693410000
2002-08-28,0.00002350638183676820000
2002-10-04,0.00002657856908156390000
2002-11-10,0.00003003681628548750000
2002-12-17,0.00003354426170612510000
2003-01-23,0.00003663207500077340000
2003-03-01,0.00003858609137442600000
2003-04-07,0.00003871554871219680000
2003-05-14,0.00003699766867419320000
2003-06-20,0.00003428059522638880000
2003-07-27,0.00003169453724782090000
2003-09-02,0.00002989555716905100000
2003-10-09,0.00002881704787970690000
2003-11-15,0.00002799375033882010000
2003-12-22,0.00002702676943378420000
2004-01-29,0.00002574480062302330000
2004-03-06,0.00002409873299516620000
2004-04-12,0.00002214226816572610000
2004-05-19,0.00002015110262823160000
2004-06-25,0.00001862288438900320000
2004-08-01,0.00001806273727276190000
2004-09-07,0.00001870626396703720000
2004-10-14,0.00002037439286257430000
2004-11-20,0.00002257262357195910000
2004-12-27,0.00002470875140366210000
2005-02-02,0.00002617064701270110000
2005-03-11,0.00002637145484902600000
2005-04-17,0.00002510749624055090000
2005-05-24,0.00002297835109639760000
2005-06-30,0.00002116469286153950000
2005-08-06,0.00002057230486758320000
2005-09-12,0.00002120720938365460000
2005-10-19,0.00002237936517585970000
2005-11-25,0.00002346596675466420000
2006-01-01,0.00002446345874322110000
2006-02-07,0.00002572640608656780000
2006-03-16,0.00002722754359000340000
2006-04-22,0.00002834245857408960000
2006-05-29,0.00002853281384949260000
2006-07-05,0.00002793647533296790000
2006-08-11,0.00002736878242077900000
2006-09-17,0.00002773994717951940000
2006-10-24,0.00002929731673586210000
2006-11-30,0.00003141497452187750000
2007-01-06,0.00003307840161946660000
2007-02-12,0.00003349601002298460000
2007-03-21,0.00003245681645710460000
2007-04-27,0.00003044201096130850000
2007-06-03,0.00002841765528607790000
2007-07-11,0.00002726233724787190000
2007-08-17,0.00002716967176347230000
2007-09-23,0.00002756023187968790000
2007-10-30,0.00002768921960358210000
2007-12-06,0.00002741345145941350000
2008-01-12,0.00002723164104427860000
2008-02-18,0.00002752683717781080000
2008-03-26,0.00002807719496644930000
2008-05-02,0.00002850049712381370000
2008-06-08,0.00002880012413804940000
2008-07-15,0.00002911255878528350000
2008-08-21,0.00002925354125039640000
2008-09-27,0.00002899922333346110000
2008-11-03,0.00002864972079136060000
2008-12-10,0.00002889841756724810000
2009-01-16,0.00003016344792551150000
2009-02-22,0.00003221957305273390000
2009-03-31,0.00003440029844589650000
2009-05-07,0.00003605373481445520000
2009-06-13,0.00003690387689811200000
2009-07-20,0.00003712737030850850000
2009-08-26,0.00003717134080226430000
2009-10-02,0.00003758342909364570000
2009-11-08,0.00003904799946933780000
2009-12-15,0.00004203967756238280000
2010-01-21,0.00004604810630744630000
2010-02-27,0.00004940758804929840000
2010-04-05,0.00005051648775662580000
2010-05-12,0.00004931053042092810000
2010-06-18,0.00004724066249363150000
2010-07-25,0.00004587315467530820000
2010-08-31,0.00004578846328820770000
2010-10-07,0.00004679670528154710000
2010-11-14,0.00004874674867766690000
2010-12-21,0.00005166500625656860000
2011-01-27,0.00005513290583773380000
2011-03-05,0.00005803452806653110000
2011-04-11,0.00005934809471770700000
2011-05-18,0.00005909041691319050000
2011-06-24,0.00005822915089445380000
2011-07-31,0.00005776685632450590000
2011-09-06,0.00005811188113563370000
2011-10-13,0.00005926807410485850000
2011-11-19,0.00006137196448038750000
2011-12-26,0.00006474093775035530000
2012-02-01,0.00006919920907297250000
2012-03-09,0.00007353814473728360000
2012-04-15,0.00007611353887756650000
2012-05-22,0.00007619499384801580000
2012-06-28,0.00007450569988582910000
2012-08-04,0.00007232756630121490000
2012-09-10,0.00007052258192985370000
2012-10-17,0.00006979774898940570000
2012-11-23,0.00007131924723595640000
2012-12-30,0.00007594433434299370000
2013-02-05,0.00008263343233154990000
2013-03-14,0.00008862522509583220000
2013-04-20,0.00009194236354887480000
2013-05-27,0.00009316862209967910000
2013-07-03,0.00009418534357880020000
2013-08-09,0.00009573429027761550000
2013-09-15,0.00009740262838598150000
2013-10-22,0.00009916958340838140000
2013-11-28,0.00010197545215891000000
2014-01-04,0.00010660348672926000000
2014-02-10,0.00011237135512036400000
2014-03-19,0.00011736618457053000000
2014-04-26,0.00011985434885939800000
2014-06-02,0.00011934759065388900000
2014-07-09,0.00011679284091945000000
2014-08-15,0.00011405316707208800000
2014-09-21,0.00011299140627424700000
2014-10-28,0.00011485032343036400000
2014-12-04,0.00012005850210671700000
2015-01-10,0.00012778483853481100000
2015-02-16,0.00013568628508180200000
2015-03-25,0.00014121822192835000000
2015-05-01,0.00014380118568882600000
2015-06-07,0.00014524458515430800000
2015-07-14,0.00014772232760517500000
2015-08-20,0.00015157850956112600000
2015-09-26,0.00015535648498930200000
2015-11-02,0.00015799464350405000000
2015-12-09,0.00016057870650398300000
2016-01-15,0.00016509929013162400000
2016-02-21,0.00017144175629321600000
2016-03-29,0.00017681917841112800000
2016-05-05,0.00017877389014172300000
2016-06-11,0.00017781391690945300000
2016-07-18,0.00017659036221113100000
2016-08-24,0.00017740785563836600000
2016-09-30,0.00018126146695291000000
2016-11-06,0.00018867353585816500000
2016-12-13,0.00020007591747482300000
2017-01-19,0.00021445947820862100000
2017-02-25,0.00022829333327291300000
2017-04-03,0.00023803279035585400000
2017-05-10,0.00024271512707384200000
2017-06-16,0.00024434808369107200000
2017-07-23,0.00024630735783773600000
2017-08-29,0.00025117632543263300000
2017-10-06,0.00025958283616377700000
2017-11-12,0.00027114957415134100000
2017-12-19,0.00028589098134486000000
2018-01-25,0.00030340254243721000000
2018-03-03,0.00032133724441495000000
2018-04-09,0.00033656273819549100000
2018-05-16,0.00034790775763105000000
2018-06-22,0.00035698092012581700000
2018-07-29,0.00036699882010221100000
2018-09-04,0.00038170711472386900000
2018-10-11,0.00040458559496858100000
2018-11-17,0.00043733314032340600000
2018-12-24,0.00047781149341180300000
2019-01-30,0.00051921577719324300000
2019-03-08,0.00055256981940636500000
2019-04-14,0.00057211613729795700000
2019-05-21,0.00057930944163967000000
2019-06-27,0.00058141460800524100000
2019-08-03,0.00058592058689026100000
2019-09-09,0.00059583662657037400000
2019-10-16,0.00060929594993799300000
2019-11-22,0.00062185768653812700000
2019-12-29,0.00062794803726573200000
2020-02-04,0.00062319247523254800000
2020-03-12,0.00061091184760889100000
2020-04-18,0.00060313505567303700000
2020-05-25,0.00060433048665780600000
2020-07-01,0.00059435429999583100000
2020-08-07,0.00053910010391466400000
2020-09-13,0.00042655055975077800000
2020-10-20,0.00028489963028834300000
2020-11-26,0.00015736349660940200000
2021-01-02,0.00007101316584191240000
2021-02-08,0.00002599051867218360000
2021-03-18,0.00000767159764022220000
2021-04-24,0.00000181461093879027000
